season_,sixcode,stock_area,strata,SVSPP,COMNAME
fall,butter,unit,1250,131,BUTTERFISH
fall,butter,unit,1610,131,BUTTERFISH
fall,butter,unit,1610,131,BUTTERFISH
fall,butter,unit,1620,131,BUTTERFISH
fall,butter,unit,1620,131,BUTTERFISH
fall,butter,unit,1630,131,BUTTERFISH
fall,butter,unit,1630,131,BUTTERFISH
fall,butter,unit,1640,131,BUTTERFISH
fall,butter,unit,1640,131,BUTTERFISH
fall,butter,unit,1650,131,BUTTERFISH
fall,butter,unit,1650,131,BUTTERFISH
fall,butter,unit,1660,131,BUTTERFISH
fall,butter,unit,1660,131,BUTTERFISH
fall,butter,unit,1670,131,BUTTERFISH
fall,butter,unit,1670,131,BUTTERFISH
fall,butter,unit,1680,131,BUTTERFISH
fall,butter,unit,1680,131,BUTTERFISH
fall,butter,unit,1690,131,BUTTERFISH
fall,butter,unit,1690,131,BUTTERFISH
fall,butter,unit,1700,131,BUTTERFISH
fall,butter,unit,1700,131,BUTTERFISH
fall,butter,unit,1710,131,BUTTERFISH
fall,butter,unit,1710,131,BUTTERFISH
fall,butter,unit,1720,131,BUTTERFISH
fall,butter,unit,1720,131,BUTTERFISH
fall,butter,unit,1730,131,BUTTERFISH
fall,butter,unit,1730,131,BUTTERFISH
fall,butter,unit,1740,131,BUTTERFISH
fall,butter,unit,1740,131,BUTTERFISH
fall,butter,unit,1750,131,BUTTERFISH
fall,butter,unit,1750,131,BUTTERFISH
fall,butter,unit,1760,131,BUTTERFISH
fall,butter,unit,1760,131,BUTTERFISH
fall,butter,unit,3020,131,BUTTERFISH
fall,butter,unit,3020,131,BUTTERFISH
fall,butter,unit,3050,131,BUTTERFISH
fall,butter,unit,3050,131,BUTTERFISH
fall,butter,unit,3080,131,BUTTERFISH
fall,butter,unit,3080,131,BUTTERFISH
fall,butter,unit,3110,131,BUTTERFISH
fall,butter,unit,3110,131,BUTTERFISH
fall,butter,unit,3140,131,BUTTERFISH
fall,butter,unit,3140,131,BUTTERFISH
fall,butter,unit,3170,131,BUTTERFISH
fall,butter,unit,3170,131,BUTTERFISH
fall,butter,unit,3200,131,BUTTERFISH
fall,butter,unit,3200,131,BUTTERFISH
fall,butter,unit,3230,131,BUTTERFISH
fall,butter,unit,3230,131,BUTTERFISH
fall,butter,unit,3260,131,BUTTERFISH
fall,butter,unit,3260,131,BUTTERFISH
fall,butter,unit,3290,131,BUTTERFISH
fall,butter,unit,3290,131,BUTTERFISH
fall,butter,unit,3320,131,BUTTERFISH
fall,butter,unit,3320,131,BUTTERFISH
fall,butter,unit,3350,131,BUTTERFISH
fall,butter,unit,3350,131,BUTTERFISH
fall,butter,unit,3380,131,BUTTERFISH
fall,butter,unit,3380,131,BUTTERFISH
fall,butter,unit,3410,131,BUTTERFISH
fall,butter,unit,3410,131,BUTTERFISH
fall,butter,unit,3440,131,BUTTERFISH
fall,butter,unit,3440,131,BUTTERFISH
fall,butter,unit,3450,131,BUTTERFISH
fall,butter,unit,3450,131,BUTTERFISH
fall,butter,unit,3460,131,BUTTERFISH
fall,butter,unit,3460,131,BUTTERFISH
fall,butter,unit,3560,131,BUTTERFISH
fall,butter,unit,3560,131,BUTTERFISH
fall,butter,unit,3590,131,BUTTERFISH
fall,butter,unit,3590,131,BUTTERFISH
fall,butter,unit,3600,131,BUTTERFISH
fall,butter,unit,3600,131,BUTTERFISH
fall,butter,unit,3610,131,BUTTERFISH
fall,butter,unit,3610,131,BUTTERFISH
fall,butter,unit,3640,131,BUTTERFISH
fall,butter,unit,3640,131,BUTTERFISH
fall,cleska,unit,1610,24,CLEARNOSE SKATE
fall,cleska,unit,1620,24,CLEARNOSE SKATE
fall,cleska,unit,1630,24,CLEARNOSE SKATE
fall,cleska,unit,1640,24,CLEARNOSE SKATE
fall,cleska,unit,1650,24,CLEARNOSE SKATE
fall,cleska,unit,1660,24,CLEARNOSE SKATE
fall,cleska,unit,1670,24,CLEARNOSE SKATE
fall,cleska,unit,1680,24,CLEARNOSE SKATE
fall,cleska,unit,1690,24,CLEARNOSE SKATE
fall,cleska,unit,1700,24,CLEARNOSE SKATE
fall,cleska,unit,1710,24,CLEARNOSE SKATE
fall,cleska,unit,1720,24,CLEARNOSE SKATE
fall,cleska,unit,1730,24,CLEARNOSE SKATE
fall,cleska,unit,1740,24,CLEARNOSE SKATE
fall,cleska,unit,1750,24,CLEARNOSE SKATE
fall,cleska,unit,1760,24,CLEARNOSE SKATE
fall,cleska,unit,3170,24,CLEARNOSE SKATE
fall,cleska,unit,3200,24,CLEARNOSE SKATE
fall,cleska,unit,3230,24,CLEARNOSE SKATE
fall,cleska,unit,3260,24,CLEARNOSE SKATE
fall,cleska,unit,3290,24,CLEARNOSE SKATE
fall,cleska,unit,3320,24,CLEARNOSE SKATE
fall,cleska,unit,3350,24,CLEARNOSE SKATE
fall,cleska,unit,3380,24,CLEARNOSE SKATE
fall,cleska,unit,3410,24,CLEARNOSE SKATE
fall,cleska,unit,3440,24,CLEARNOSE SKATE
fall,haddoc,gbk,1130,74,HADDOCK
fall,haddoc,gbk,1130,74,HADDOCK
fall,haddoc,gbk,1140,74,HADDOCK
fall,haddoc,gbk,1140,74,HADDOCK
fall,haddoc,gbk,1150,74,HADDOCK
fall,haddoc,gbk,1150,74,HADDOCK
fall,haddoc,gbk,1160,74,HADDOCK
fall,haddoc,gbk,1160,74,HADDOCK
fall,haddoc,gbk,1170,74,HADDOCK
fall,haddoc,gbk,1170,74,HADDOCK
fall,haddoc,gbk,1180,74,HADDOCK
fall,haddoc,gbk,1180,74,HADDOCK
fall,haddoc,gbk,1190,74,HADDOCK
fall,haddoc,gbk,1190,74,HADDOCK
fall,haddoc,gbk,1200,74,HADDOCK
fall,haddoc,gbk,1200,74,HADDOCK
fall,haddoc,gbk,1210,74,HADDOCK
fall,haddoc,gbk,1210,74,HADDOCK
fall,haddoc,gbk,1220,74,HADDOCK
fall,haddoc,gbk,1220,74,HADDOCK
fall,haddoc,gbk,1230,74,HADDOCK
fall,haddoc,gbk,1230,74,HADDOCK
fall,haddoc,gbk,1240,74,HADDOCK
fall,haddoc,gbk,1240,74,HADDOCK
fall,haddoc,gbk,1250,74,HADDOCK
fall,haddoc,gbk,1250,74,HADDOCK
fall,haddoc,gom,1260,74,HADDOCK
fall,haddoc,gom,1260,74,HADDOCK
fall,haddoc,gom,1270,74,HADDOCK
fall,haddoc,gom,1270,74,HADDOCK
fall,haddoc,gom,1280,74,HADDOCK
fall,haddoc,gom,1280,74,HADDOCK
fall,haddoc,gbk,1290,74,HADDOCK
fall,haddoc,gbk,1290,74,HADDOCK
fall,haddoc,gbk,1300,74,HADDOCK
fall,haddoc,gbk,1300,74,HADDOCK
fall,haddoc,gom,1360,74,HADDOCK
fall,haddoc,gom,1360,74,HADDOCK
fall,haddoc,gom,1370,74,HADDOCK
fall,haddoc,gom,1370,74,HADDOCK
fall,haddoc,gom,1380,74,HADDOCK
fall,haddoc,gom,1380,74,HADDOCK
fall,haddoc,gom,1390,74,HADDOCK
fall,haddoc,gom,1390,74,HADDOCK
fall,haddoc,gom,1400,74,HADDOCK
fall,haddoc,gom,1400,74,HADDOCK
spring,haddoc,gbk,1130,74,HADDOCK
spring,haddoc,gbk,1130,74,HADDOCK
spring,haddoc,gbk,1140,74,HADDOCK
spring,haddoc,gbk,1140,74,HADDOCK
spring,haddoc,gbk,1150,74,HADDOCK
spring,haddoc,gbk,1150,74,HADDOCK
spring,haddoc,gbk,1160,74,HADDOCK
spring,haddoc,gbk,1160,74,HADDOCK
spring,haddoc,gbk,1170,74,HADDOCK
spring,haddoc,gbk,1170,74,HADDOCK
spring,haddoc,gbk,1180,74,HADDOCK
spring,haddoc,gbk,1180,74,HADDOCK
spring,haddoc,gbk,1190,74,HADDOCK
spring,haddoc,gbk,1190,74,HADDOCK
spring,haddoc,gbk,1200,74,HADDOCK
spring,haddoc,gbk,1200,74,HADDOCK
spring,haddoc,gbk,1210,74,HADDOCK
spring,haddoc,gbk,1210,74,HADDOCK
spring,haddoc,gbk,1220,74,HADDOCK
spring,haddoc,gbk,1220,74,HADDOCK
spring,haddoc,gbk,1230,74,HADDOCK
spring,haddoc,gbk,1230,74,HADDOCK
spring,haddoc,gbk,1240,74,HADDOCK
spring,haddoc,gbk,1240,74,HADDOCK
spring,haddoc,gbk,1250,74,HADDOCK
spring,haddoc,gbk,1250,74,HADDOCK
spring,haddoc,gom,1260,74,HADDOCK
spring,haddoc,gom,1260,74,HADDOCK
spring,haddoc,gom,1270,74,HADDOCK
spring,haddoc,gom,1270,74,HADDOCK
spring,haddoc,gom,1280,74,HADDOCK
spring,haddoc,gom,1280,74,HADDOCK
spring,haddoc,gbk,1290,74,HADDOCK
spring,haddoc,gbk,1290,74,HADDOCK
spring,haddoc,gbk,1300,74,HADDOCK
spring,haddoc,gbk,1300,74,HADDOCK
spring,haddoc,gom,1360,74,HADDOCK
spring,haddoc,gom,1360,74,HADDOCK
spring,haddoc,gom,1370,74,HADDOCK
spring,haddoc,gom,1370,74,HADDOCK
spring,haddoc,gom,1380,74,HADDOCK
spring,haddoc,gom,1380,74,HADDOCK
spring,haddoc,gom,1390,74,HADDOCK
spring,haddoc,gom,1390,74,HADDOCK
spring,haddoc,gom,1400,74,HADDOCK
spring,haddoc,gom,1400,74,HADDOCK
spring,litska,unit,1010,26,LITTLE SKATE
spring,litska,unit,1020,26,LITTLE SKATE
spring,litska,unit,1030,26,LITTLE SKATE
spring,litska,unit,1040,26,LITTLE SKATE
spring,litska,unit,1050,26,LITTLE SKATE
spring,litska,unit,1060,26,LITTLE SKATE
spring,litska,unit,1070,26,LITTLE SKATE
spring,litska,unit,1080,26,LITTLE SKATE
spring,litska,unit,1090,26,LITTLE SKATE
spring,litska,unit,1100,26,LITTLE SKATE
spring,litska,unit,1110,26,LITTLE SKATE
spring,litska,unit,1120,26,LITTLE SKATE
spring,litska,unit,1130,26,LITTLE SKATE
spring,litska,unit,1140,26,LITTLE SKATE
spring,litska,unit,1150,26,LITTLE SKATE
spring,litska,unit,1160,26,LITTLE SKATE
spring,litska,unit,1170,26,LITTLE SKATE
spring,litska,unit,1180,26,LITTLE SKATE
spring,litska,unit,1190,26,LITTLE SKATE
spring,litska,unit,1200,26,LITTLE SKATE
spring,litska,unit,1210,26,LITTLE SKATE
spring,litska,unit,1220,26,LITTLE SKATE
spring,litska,unit,1230,26,LITTLE SKATE
spring,litska,unit,1240,26,LITTLE SKATE
spring,litska,unit,1250,26,LITTLE SKATE
spring,litska,unit,1260,26,LITTLE SKATE
spring,litska,unit,1270,26,LITTLE SKATE
spring,litska,unit,1280,26,LITTLE SKATE
spring,litska,unit,1290,26,LITTLE SKATE
spring,litska,unit,1300,26,LITTLE SKATE
spring,litska,unit,1340,26,LITTLE SKATE
spring,litska,unit,1350,26,LITTLE SKATE
spring,litska,unit,1351,26,LITTLE SKATE
spring,litska,unit,1360,26,LITTLE SKATE
spring,litska,unit,1370,26,LITTLE SKATE
spring,litska,unit,1380,26,LITTLE SKATE
spring,litska,unit,1390,26,LITTLE SKATE
spring,litska,unit,1400,26,LITTLE SKATE
spring,litska,unit,1610,26,LITTLE SKATE
spring,litska,unit,1620,26,LITTLE SKATE
spring,litska,unit,1630,26,LITTLE SKATE
spring,litska,unit,1640,26,LITTLE SKATE
spring,litska,unit,1650,26,LITTLE SKATE
spring,litska,unit,1660,26,LITTLE SKATE
spring,litska,unit,1670,26,LITTLE SKATE
spring,litska,unit,1680,26,LITTLE SKATE
spring,litska,unit,1690,26,LITTLE SKATE
spring,litska,unit,1700,26,LITTLE SKATE
spring,litska,unit,1710,26,LITTLE SKATE
spring,litska,unit,1720,26,LITTLE SKATE
spring,litska,unit,1730,26,LITTLE SKATE
spring,litska,unit,1740,26,LITTLE SKATE
spring,litska,unit,1750,26,LITTLE SKATE
spring,litska,unit,1760,26,LITTLE SKATE
spring,litska,unit,3020,26,LITTLE SKATE
spring,litska,unit,3050,26,LITTLE SKATE
spring,litska,unit,3080,26,LITTLE SKATE
spring,litska,unit,3110,26,LITTLE SKATE
spring,litska,unit,3140,26,LITTLE SKATE
spring,litska,unit,3170,26,LITTLE SKATE
spring,litska,unit,3200,26,LITTLE SKATE
spring,litska,unit,3230,26,LITTLE SKATE
spring,litska,unit,3260,26,LITTLE SKATE
spring,litska,unit,3290,26,LITTLE SKATE
spring,litska,unit,3320,26,LITTLE SKATE
spring,litska,unit,3350,26,LITTLE SKATE
spring,litska,unit,3380,26,LITTLE SKATE
spring,litska,unit,3410,26,LITTLE SKATE
spring,litska,unit,3440,26,LITTLE SKATE
spring,litska,unit,3560,26,LITTLE SKATE
spring,litska,unit,3590,26,LITTLE SKATE
spring,litska,unit,3600,26,LITTLE SKATE
spring,litska,unit,3610,26,LITTLE SKATE
spring,litska,unit,3640,26,LITTLE SKATE
spring,litska,unit,3650,26,LITTLE SKATE
spring,litska,unit,3660,26,LITTLE SKATE
fall,monkfh,south,1010,197,GOOSEFISH
fall,monkfh,south,1010,197,GOOSEFISH
fall,monkfh,south,1020,197,GOOSEFISH
fall,monkfh,south,1020,197,GOOSEFISH
fall,monkfh,south,1030,197,GOOSEFISH
fall,monkfh,south,1030,197,GOOSEFISH
fall,monkfh,south,1040,197,GOOSEFISH
fall,monkfh,south,1040,197,GOOSEFISH
fall,monkfh,south,1050,197,GOOSEFISH
fall,monkfh,south,1050,197,GOOSEFISH
fall,monkfh,south,1060,197,GOOSEFISH
fall,monkfh,south,1060,197,GOOSEFISH
fall,monkfh,south,1070,197,GOOSEFISH
fall,monkfh,south,1070,197,GOOSEFISH
fall,monkfh,south,1080,197,GOOSEFISH
fall,monkfh,south,1080,197,GOOSEFISH
fall,monkfh,south,1090,197,GOOSEFISH
fall,monkfh,south,1090,197,GOOSEFISH
fall,monkfh,south,1100,197,GOOSEFISH
fall,monkfh,south,1100,197,GOOSEFISH
fall,monkfh,south,1110,197,GOOSEFISH
fall,monkfh,south,1110,197,GOOSEFISH
fall,monkfh,south,1120,197,GOOSEFISH
fall,monkfh,south,1120,197,GOOSEFISH
fall,monkfh,south,1130,197,GOOSEFISH
fall,monkfh,south,1130,197,GOOSEFISH
fall,monkfh,south,1140,197,GOOSEFISH
fall,monkfh,south,1140,197,GOOSEFISH
fall,monkfh,south,1150,197,GOOSEFISH
fall,monkfh,south,1150,197,GOOSEFISH
fall,monkfh,south,1160,197,GOOSEFISH
fall,monkfh,south,1160,197,GOOSEFISH
fall,monkfh,south,1170,197,GOOSEFISH
fall,monkfh,south,1170,197,GOOSEFISH
fall,monkfh,south,1180,197,GOOSEFISH
fall,monkfh,south,1180,197,GOOSEFISH
fall,monkfh,south,1190,197,GOOSEFISH
fall,monkfh,south,1190,197,GOOSEFISH
fall,monkfh,north,1200,197,GOOSEFISH
fall,monkfh,north,1200,197,GOOSEFISH
fall,monkfh,north,1210,197,GOOSEFISH
fall,monkfh,north,1210,197,GOOSEFISH
fall,monkfh,north,1220,197,GOOSEFISH
fall,monkfh,north,1220,197,GOOSEFISH
fall,monkfh,north,1230,197,GOOSEFISH
fall,monkfh,north,1230,197,GOOSEFISH
fall,monkfh,north,1240,197,GOOSEFISH
fall,monkfh,north,1240,197,GOOSEFISH
fall,monkfh,north,1250,197,GOOSEFISH
fall,monkfh,north,1250,197,GOOSEFISH
fall,monkfh,north,1260,197,GOOSEFISH
fall,monkfh,north,1260,197,GOOSEFISH
fall,monkfh,north,1270,197,GOOSEFISH
fall,monkfh,north,1270,197,GOOSEFISH
fall,monkfh,north,1280,197,GOOSEFISH
fall,monkfh,north,1280,197,GOOSEFISH
fall,monkfh,north,1290,197,GOOSEFISH
fall,monkfh,north,1290,197,GOOSEFISH
fall,monkfh,north,1300,197,GOOSEFISH
fall,monkfh,north,1300,197,GOOSEFISH
fall,monkfh,north,1340,197,GOOSEFISH
fall,monkfh,north,1340,197,GOOSEFISH
fall,monkfh,north,1350,197,GOOSEFISH
fall,monkfh,north,1350,197,GOOSEFISH
fall,monkfh,north,1351,197,GOOSEFISH
fall,monkfh,north,1351,197,GOOSEFISH
fall,monkfh,north,1360,197,GOOSEFISH
fall,monkfh,north,1360,197,GOOSEFISH
fall,monkfh,north,1370,197,GOOSEFISH
fall,monkfh,north,1370,197,GOOSEFISH
fall,monkfh,north,1380,197,GOOSEFISH
fall,monkfh,north,1380,197,GOOSEFISH
fall,monkfh,north,1390,197,GOOSEFISH
fall,monkfh,north,1390,197,GOOSEFISH
fall,monkfh,north,1400,197,GOOSEFISH
fall,monkfh,north,1400,197,GOOSEFISH
fall,monkfh,south,1610,197,GOOSEFISH
fall,monkfh,south,1610,197,GOOSEFISH
fall,monkfh,south,1620,197,GOOSEFISH
fall,monkfh,south,1620,197,GOOSEFISH
fall,monkfh,south,1630,197,GOOSEFISH
fall,monkfh,south,1630,197,GOOSEFISH
fall,monkfh,south,1640,197,GOOSEFISH
fall,monkfh,south,1640,197,GOOSEFISH
fall,monkfh,south,1650,197,GOOSEFISH
fall,monkfh,south,1650,197,GOOSEFISH
fall,monkfh,south,1660,197,GOOSEFISH
fall,monkfh,south,1660,197,GOOSEFISH
fall,monkfh,south,1670,197,GOOSEFISH
fall,monkfh,south,1670,197,GOOSEFISH
fall,monkfh,south,1680,197,GOOSEFISH
fall,monkfh,south,1680,197,GOOSEFISH
fall,monkfh,south,1690,197,GOOSEFISH
fall,monkfh,south,1690,197,GOOSEFISH
fall,monkfh,south,1700,197,GOOSEFISH
fall,monkfh,south,1700,197,GOOSEFISH
fall,monkfh,south,1710,197,GOOSEFISH
fall,monkfh,south,1710,197,GOOSEFISH
fall,monkfh,south,1720,197,GOOSEFISH
fall,monkfh,south,1720,197,GOOSEFISH
fall,monkfh,south,1730,197,GOOSEFISH
fall,monkfh,south,1730,197,GOOSEFISH
fall,monkfh,south,1740,197,GOOSEFISH
fall,monkfh,south,1740,197,GOOSEFISH
fall,monkfh,south,1750,197,GOOSEFISH
fall,monkfh,south,1750,197,GOOSEFISH
fall,monkfh,south,1760,197,GOOSEFISH
fall,monkfh,south,1760,197,GOOSEFISH
spring,monkfh,south,1010,197,GOOSEFISH
spring,monkfh,south,1010,197,GOOSEFISH
spring,monkfh,south,1020,197,GOOSEFISH
spring,monkfh,south,1020,197,GOOSEFISH
spring,monkfh,south,1030,197,GOOSEFISH
spring,monkfh,south,1030,197,GOOSEFISH
spring,monkfh,south,1040,197,GOOSEFISH
spring,monkfh,south,1040,197,GOOSEFISH
spring,monkfh,south,1050,197,GOOSEFISH
spring,monkfh,south,1050,197,GOOSEFISH
spring,monkfh,south,1060,197,GOOSEFISH
spring,monkfh,south,1060,197,GOOSEFISH
spring,monkfh,south,1070,197,GOOSEFISH
spring,monkfh,south,1070,197,GOOSEFISH
spring,monkfh,south,1080,197,GOOSEFISH
spring,monkfh,south,1080,197,GOOSEFISH
spring,monkfh,south,1090,197,GOOSEFISH
spring,monkfh,south,1090,197,GOOSEFISH
spring,monkfh,south,1100,197,GOOSEFISH
spring,monkfh,south,1100,197,GOOSEFISH
spring,monkfh,south,1110,197,GOOSEFISH
spring,monkfh,south,1110,197,GOOSEFISH
spring,monkfh,south,1120,197,GOOSEFISH
spring,monkfh,south,1120,197,GOOSEFISH
spring,monkfh,south,1130,197,GOOSEFISH
spring,monkfh,south,1130,197,GOOSEFISH
spring,monkfh,south,1140,197,GOOSEFISH
spring,monkfh,south,1140,197,GOOSEFISH
spring,monkfh,south,1150,197,GOOSEFISH
spring,monkfh,south,1150,197,GOOSEFISH
spring,monkfh,south,1160,197,GOOSEFISH
spring,monkfh,south,1160,197,GOOSEFISH
spring,monkfh,south,1170,197,GOOSEFISH
spring,monkfh,south,1170,197,GOOSEFISH
spring,monkfh,south,1180,197,GOOSEFISH
spring,monkfh,south,1180,197,GOOSEFISH
spring,monkfh,south,1190,197,GOOSEFISH
spring,monkfh,south,1190,197,GOOSEFISH
spring,monkfh,north,1200,197,GOOSEFISH
spring,monkfh,north,1200,197,GOOSEFISH
spring,monkfh,north,1210,197,GOOSEFISH
spring,monkfh,north,1210,197,GOOSEFISH
spring,monkfh,north,1220,197,GOOSEFISH
spring,monkfh,north,1220,197,GOOSEFISH
spring,monkfh,north,1230,197,GOOSEFISH
spring,monkfh,north,1230,197,GOOSEFISH
spring,monkfh,north,1240,197,GOOSEFISH
spring,monkfh,north,1240,197,GOOSEFISH
spring,monkfh,north,1250,197,GOOSEFISH
spring,monkfh,north,1250,197,GOOSEFISH
spring,monkfh,north,1260,197,GOOSEFISH
spring,monkfh,north,1260,197,GOOSEFISH
spring,monkfh,north,1270,197,GOOSEFISH
spring,monkfh,north,1270,197,GOOSEFISH
spring,monkfh,north,1280,197,GOOSEFISH
spring,monkfh,north,1280,197,GOOSEFISH
spring,monkfh,north,1290,197,GOOSEFISH
spring,monkfh,north,1290,197,GOOSEFISH
spring,monkfh,north,1300,197,GOOSEFISH
spring,monkfh,north,1300,197,GOOSEFISH
spring,monkfh,north,1340,197,GOOSEFISH
spring,monkfh,north,1340,197,GOOSEFISH
spring,monkfh,north,1350,197,GOOSEFISH
spring,monkfh,north,1350,197,GOOSEFISH
spring,monkfh,north,1351,197,GOOSEFISH
spring,monkfh,north,1351,197,GOOSEFISH
spring,monkfh,north,1360,197,GOOSEFISH
spring,monkfh,north,1360,197,GOOSEFISH
spring,monkfh,north,1370,197,GOOSEFISH
spring,monkfh,north,1370,197,GOOSEFISH
spring,monkfh,north,1380,197,GOOSEFISH
spring,monkfh,north,1380,197,GOOSEFISH
spring,monkfh,north,1390,197,GOOSEFISH
spring,monkfh,north,1390,197,GOOSEFISH
spring,monkfh,north,1400,197,GOOSEFISH
spring,monkfh,north,1400,197,GOOSEFISH
spring,monkfh,south,1610,197,GOOSEFISH
spring,monkfh,south,1610,197,GOOSEFISH
spring,monkfh,south,1620,197,GOOSEFISH
spring,monkfh,south,1620,197,GOOSEFISH
spring,monkfh,south,1630,197,GOOSEFISH
spring,monkfh,south,1630,197,GOOSEFISH
spring,monkfh,south,1640,197,GOOSEFISH
spring,monkfh,south,1640,197,GOOSEFISH
spring,monkfh,south,1650,197,GOOSEFISH
spring,monkfh,south,1650,197,GOOSEFISH
spring,monkfh,south,1660,197,GOOSEFISH
spring,monkfh,south,1660,197,GOOSEFISH
spring,monkfh,south,1670,197,GOOSEFISH
spring,monkfh,south,1670,197,GOOSEFISH
spring,monkfh,south,1680,197,GOOSEFISH
spring,monkfh,south,1680,197,GOOSEFISH
spring,monkfh,south,1690,197,GOOSEFISH
spring,monkfh,south,1690,197,GOOSEFISH
spring,monkfh,south,1700,197,GOOSEFISH
spring,monkfh,south,1700,197,GOOSEFISH
spring,monkfh,south,1710,197,GOOSEFISH
spring,monkfh,south,1710,197,GOOSEFISH
spring,monkfh,south,1720,197,GOOSEFISH
spring,monkfh,south,1720,197,GOOSEFISH
spring,monkfh,south,1730,197,GOOSEFISH
spring,monkfh,south,1730,197,GOOSEFISH
spring,monkfh,south,1740,197,GOOSEFISH
spring,monkfh,south,1740,197,GOOSEFISH
spring,monkfh,south,1750,197,GOOSEFISH
spring,monkfh,south,1750,197,GOOSEFISH
spring,monkfh,south,1760,197,GOOSEFISH
spring,monkfh,south,1760,197,GOOSEFISH
winter,monkfh,south,1010,197,GOOSEFISH
winter,monkfh,south,1010,197,GOOSEFISH
winter,monkfh,south,1020,197,GOOSEFISH
winter,monkfh,south,1020,197,GOOSEFISH
winter,monkfh,south,1030,197,GOOSEFISH
winter,monkfh,south,1030,197,GOOSEFISH
winter,monkfh,south,1040,197,GOOSEFISH
winter,monkfh,south,1040,197,GOOSEFISH
winter,monkfh,south,1050,197,GOOSEFISH
winter,monkfh,south,1050,197,GOOSEFISH
winter,monkfh,south,1060,197,GOOSEFISH
winter,monkfh,south,1060,197,GOOSEFISH
winter,monkfh,south,1070,197,GOOSEFISH
winter,monkfh,south,1070,197,GOOSEFISH
winter,monkfh,south,1080,197,GOOSEFISH
winter,monkfh,south,1080,197,GOOSEFISH
winter,monkfh,south,1090,197,GOOSEFISH
winter,monkfh,south,1090,197,GOOSEFISH
winter,monkfh,south,1100,197,GOOSEFISH
winter,monkfh,south,1100,197,GOOSEFISH
winter,monkfh,south,1110,197,GOOSEFISH
winter,monkfh,south,1110,197,GOOSEFISH
winter,monkfh,south,1120,197,GOOSEFISH
winter,monkfh,south,1120,197,GOOSEFISH
winter,monkfh,south,1130,197,GOOSEFISH
winter,monkfh,south,1130,197,GOOSEFISH
winter,monkfh,south,1140,197,GOOSEFISH
winter,monkfh,south,1140,197,GOOSEFISH
winter,monkfh,south,1150,197,GOOSEFISH
winter,monkfh,south,1150,197,GOOSEFISH
winter,monkfh,south,1160,197,GOOSEFISH
winter,monkfh,south,1160,197,GOOSEFISH
winter,monkfh,south,1170,197,GOOSEFISH
winter,monkfh,south,1170,197,GOOSEFISH
winter,monkfh,south,1180,197,GOOSEFISH
winter,monkfh,south,1180,197,GOOSEFISH
winter,monkfh,south,1190,197,GOOSEFISH
winter,monkfh,south,1190,197,GOOSEFISH
winter,monkfh,south,1610,197,GOOSEFISH
winter,monkfh,south,1610,197,GOOSEFISH
winter,monkfh,south,1620,197,GOOSEFISH
winter,monkfh,south,1620,197,GOOSEFISH
winter,monkfh,south,1630,197,GOOSEFISH
winter,monkfh,south,1630,197,GOOSEFISH
winter,monkfh,south,1640,197,GOOSEFISH
winter,monkfh,south,1640,197,GOOSEFISH
winter,monkfh,south,1650,197,GOOSEFISH
winter,monkfh,south,1650,197,GOOSEFISH
winter,monkfh,south,1660,197,GOOSEFISH
winter,monkfh,south,1660,197,GOOSEFISH
winter,monkfh,south,1670,197,GOOSEFISH
winter,monkfh,south,1670,197,GOOSEFISH
winter,monkfh,south,1680,197,GOOSEFISH
winter,monkfh,south,1680,197,GOOSEFISH
winter,monkfh,south,1690,197,GOOSEFISH
winter,monkfh,south,1690,197,GOOSEFISH
winter,monkfh,south,1700,197,GOOSEFISH
winter,monkfh,south,1700,197,GOOSEFISH
winter,monkfh,south,1710,197,GOOSEFISH
winter,monkfh,south,1710,197,GOOSEFISH
winter,monkfh,south,1720,197,GOOSEFISH
winter,monkfh,south,1720,197,GOOSEFISH
winter,monkfh,south,1730,197,GOOSEFISH
winter,monkfh,south,1730,197,GOOSEFISH
winter,monkfh,south,1740,197,GOOSEFISH
winter,monkfh,south,1740,197,GOOSEFISH
winter,monkfh,south,1750,197,GOOSEFISH
winter,monkfh,south,1750,197,GOOSEFISH
winter,monkfh,south,1760,197,GOOSEFISH
winter,monkfh,south,1760,197,GOOSEFISH
spring,ocpout,unit,1010,193,OCEAN POUT
spring,ocpout,unit,1020,193,OCEAN POUT
spring,ocpout,unit,1030,193,OCEAN POUT
spring,ocpout,unit,1040,193,OCEAN POUT
spring,ocpout,unit,1050,193,OCEAN POUT
spring,ocpout,unit,1060,193,OCEAN POUT
spring,ocpout,unit,1070,193,OCEAN POUT
spring,ocpout,unit,1080,193,OCEAN POUT
spring,ocpout,unit,1090,193,OCEAN POUT
spring,ocpout,unit,1100,193,OCEAN POUT
spring,ocpout,unit,1110,193,OCEAN POUT
spring,ocpout,unit,1120,193,OCEAN POUT
spring,ocpout,unit,1130,193,OCEAN POUT
spring,ocpout,unit,1140,193,OCEAN POUT
spring,ocpout,unit,1150,193,OCEAN POUT
spring,ocpout,unit,1160,193,OCEAN POUT
spring,ocpout,unit,1170,193,OCEAN POUT
spring,ocpout,unit,1180,193,OCEAN POUT
spring,ocpout,unit,1190,193,OCEAN POUT
spring,ocpout,unit,1200,193,OCEAN POUT
spring,ocpout,unit,1210,193,OCEAN POUT
spring,ocpout,unit,1220,193,OCEAN POUT
spring,ocpout,unit,1230,193,OCEAN POUT
spring,ocpout,unit,1240,193,OCEAN POUT
