"common_name","sci_name","cc_name","species_code","svspp","season","strat","stock"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3540","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3560","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3570","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3590","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3600","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3610","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3620","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3640","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3650","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3660","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3670","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3680","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3690","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3700","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3710","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3720","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3730","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3740","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3750","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3760","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3770","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3780","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3790","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3800","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3810","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3820","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3830","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3840","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3850","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3860","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3870","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3880","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3910","unit"
"blueback herring","Alosa aestivalis","blueback-herring","bluher",34,"both","3920","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1030","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1040","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1070","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1080","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1110","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1120","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1140","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1150","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1170","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1180","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1630","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1640","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1670","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1680","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1710","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1720","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1750","unit"
"offshore hake","Merluccius albidus","offshore-hake","offhak",69,"both","1760","unit"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1200","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1210","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1220","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1230","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1240","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1250","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1260","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1270","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1280","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1290","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1300","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1360","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1370","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1380","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1390","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1400","gom/ngb"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1010","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1020","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1030","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1040","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1050","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1060","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1070","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1080","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1090","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1100","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1110","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1120","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1130","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1140","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1150","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1160","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1170","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1180","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1190","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1610","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1620","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1630","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1640","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1650","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1660","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1670","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1680","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1690","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1700","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1710","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1720","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1730","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1740","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1750","sgb/ma"
"silver hake","Merluccius bilinearis","silver-hake","silhak",72,"both","1760","sgb/ma"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1130","gb"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1140","gb"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1150","gb"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1160","gb"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1170","gb"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1180","gb"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1190","gb"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1200","gb"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1210","gb"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1220","gb"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1230","gb"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1240","gb"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1250","gb"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1260","gom"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1270","gom"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1280","gom"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1290","gom"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1300","gom"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1360","gom"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1370","gom"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1380","gom"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1390","gom"
"atlantic cod","Gadus morhua","atlantic-cod","atlcod",73,"both","1400","gom"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1130","gb"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1140","gb"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1150","gb"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1160","gb"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1170","gb"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1180","gb"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1190","gb"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1200","gb"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1210","gb"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1220","gb"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1230","gb"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1240","gb"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1250","gb"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1290","gb"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1300","gb"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1260","gom"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1270","gom"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1280","gom"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1360","gom"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1370","gom"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1380","gom"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1390","gom"
"haddock","Melanogrammus aeglefinus","haddock","haddoc",74,"both","1400","gom"
"pollock","Pollachius virens","pollock","polloc",75,"both","1130","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1140","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1150","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1160","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1170","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1180","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1190","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1200","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1210","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1220","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1230","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1240","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1250","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1260","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1270","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1280","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1290","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1300","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1360","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1370","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1380","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1390","unit"
"pollock","Pollachius virens","pollock","polloc",75,"both","1400","unit"
"white hake","Urophycis tenuis","white-hake","whihak",76,"both","1210","unit"
"white hake","Urophycis tenuis","white-hake","whihak",76,"both","1220","unit"
"white hake","Urophycis tenuis","white-hake","whihak",76,"both","1230","unit"
"white hake","Urophycis tenuis","white-hake","whihak",76,"both","1240","unit"
"white hake","Urophycis tenuis","white-hake","whihak",76,"both","1250","unit"
"white hake","Urophycis tenuis","white-hake","whihak",76,"both","1260","unit"
"white hake","Urophycis tenuis","white-hake","whihak",76,"both","1270","unit"
"white hake","Urophycis tenuis","white-hake","whihak",76,"both","1280","unit"
"white hake","Urophycis tenuis","white-hake","whihak",76,"both","1290","unit"
"white hake","Urophycis tenuis","white-hake","whihak",76,"both","1300","unit"
"white hake","Urophycis tenuis","white-hake","whihak",76,"both","1360","unit"
"white hake","Urophycis tenuis","white-hake","whihak",76,"both","1370","unit"
"white hake","Urophycis tenuis","white-hake","whihak",76,"both","1380","unit"
"white hake","Urophycis tenuis","white-hake","whihak",76,"both","1390","unit"
"white hake","Urophycis tenuis","white-hake","whihak",76,"both","1400","unit"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1200","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1210","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1220","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1230","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1240","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1250","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1260","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1270","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1280","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1290","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1300","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1360","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1370","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1380","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1390","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1400","gom/ngb"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1010","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1020","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1030","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1040","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1050","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1060","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1070","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1080","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1090","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1100","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1110","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1120","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1130","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1140","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1150","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1160","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1170","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1180","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1190","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1610","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1620","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1630","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1640","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1650","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1660","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1670","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1680","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1690","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1700","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1710","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1720","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1730","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1740","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1750","sgb/ma"
"red hake","Urophycis chuss","red-hake","redhak",77,"both","1760","sgb/ma"
"cusk","Brosme brosme","cusk","cuskzz",84,"both","1170","unit"
"cusk","Brosme brosme","cusk","cuskzz",84,"both","1180","unit"
"cusk","Brosme brosme","cusk","cuskzz",84,"both","1220","unit"
"cusk","Brosme brosme","cusk","cuskzz",84,"both","1240","unit"
"cusk","Brosme brosme","cusk","cuskzz",84,"both","1260","unit"
"cusk","Brosme brosme","cusk","cuskzz",84,"both","1270","unit"
"cusk","Brosme brosme","cusk","cuskzz",84,"both","1280","unit"
"cusk","Brosme brosme","cusk","cuskzz",84,"both","1290","unit"
"cusk","Brosme brosme","cusk","cuskzz",84,"both","1300","unit"
"cusk","Brosme brosme","cusk","cuskzz",84,"both","1340","unit"
"cusk","Brosme brosme","cusk","cuskzz",84,"both","13500","unit"
"cusk","Brosme brosme","cusk","cuskzz",84,"both","13510","unit"
"cusk","Brosme brosme","cusk","cuskzz",84,"both","1360","unit"
"cusk","Brosme brosme","cusk","cuskzz",84,"both","1370","unit"
"cusk","Brosme brosme","cusk","cuskzz",84,"both","1380","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1130","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1140","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1150","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1160","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1170","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1180","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1190","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1200","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1210","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1220","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1230","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1240","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1250","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1260","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1270","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1280","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1290","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1300","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1360","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1370","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1380","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1390","unit"
"atlantic halibut","Hippoglossus hippoglossus","atlantic-halibut","atlhal",101,"both","1400","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1130","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1140","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1150","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1160","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1170","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1180","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1190","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1200","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1210","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1220","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1230","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1240","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1250","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1260","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1270","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1280","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1290","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1300","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1360","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1370","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1380","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1390","unit"
"american plaice","Hippoglossoides platessoides","american-plaice","amepla",102,"both","1400","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1010","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1020","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1030","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1040","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1050","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1060","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1070","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1080","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1090","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1100","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1110","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1120","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1610","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1620","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1630","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1640","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1650","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1660","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1670","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1680","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1690","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1700","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1710","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1720","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1730","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1740","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1750","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"spring","1760","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","1010","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","1050","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","1090","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","1610","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","1650","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","1690","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","1730","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","3010","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","3020","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","3030","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","3040","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","3050","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","3060","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","3070","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","3080","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","3090","unit"
"summer flounder","Paralichthys dentatus","summer-flounder","sumflo",103,"fall","3100","unit"
