"","Location","Y","M","D","DayStart","Date","Percent","Summary.Type","Mission","Mean","SE","n.pixels"
"271","GBKeast",1994,4,3,66596,93,1,"normal","ST",5.21992631136394,1.15395454599954,234
"281","GBKeast",1995,4,3,66596,93,1,"normal","ST",4.58226116966092,0.912656407505546,234
"291","GBKeast",1996,4,3,66596,94,1,"normal","ST",3.71121711091702,0.335777367707241,234
"301","GBKeast",1997,4,3,66596,93,1,"normal","ST",4.6470692308572,0.600752528339022,234
"311","GBKeast",1998,4,3,66596,93,1,"normal","ST",5.11955782792533,0.627025341319301,234
"321","GBKeast",1999,4,3,66596,93,1,"normal","ST",4.95623367267706,0.610388870784212,234
"331","GBKeast",2000,4,3,66596,94,1,"normal","ST",5.5048779340727,0.506722028485969,234
"341","GBKeast",2001,4,3,66596,93,1,"normal","ST",4.81348250378273,0.467551616752952,234
"351","GBKeast",2002,4,3,66596,93,1,"normal","ST",5.64719729570779,0.659444581285211,234
"361","GBKeast",2003,4,3,66596,93,1,"normal","ST",3.68898460402912,0.589638863205237,234
"371","GBKeast",2004,4,3,66596,94,1,"normal","ST",3.63374775216808,0.543408022300121,234
"381","GBKeast",2005,4,3,66596,93,1,"normal","ST",4.00837522466401,0.374247353378786,234
"391","GBKeast",2006,4,3,66596,93,1,"normal","ST",4.89559326851656,0.390388542112545,234
"401","GBKeast",2007,4,3,66596,93,1,"normal","ST",4.53381283387535,0.855632320602918,234
"411","GBKeast",2008,4,3,66596,94,1,"normal","ST",4.57216156340882,0.579353895011452,234
"421","GBKeast",2009,4,3,66596,93,1,"normal","ST",4.35582857395956,0.519744234445723,234
"431","GBKeast",2010,4,3,66596,93,1,"normal","ST",5.53742485704826,0.583900757403349,234
"441","GBKeast",2011,4,3,66596,93,1,"normal","ST",4.83702780484867,0.46670384111816,234
"451","GBKeast",2012,4,3,66596,94,1,"normal","ST",6.61602180318438,0.437393536732973,234
"461","GBKeast",2013,4,3,66596,93,1,"normal","ST",5.10276201807372,0.463322644898882,234
"471","GBKeast",2014,4,3,66596,93,1,"normal","ST",4.36629170366483,0.576715855771444,234
"481","GBKeast",2015,4,3,66596,93,1,"normal","ST",4.22770405765967,1.0072398410453,234
"491","GBKeast",2016,4,3,66596,94,1,"normal","ST",5.12869892455844,0.513089035165861,234
"501","GBKeast",2017,4,3,66596,93,1,"normal","ST",4.70558130624838,0.810931383936071,234
