"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"32",2008,3.39234005734718,3.18774481587242,0,3.47302216301628,1.98819857322908,2.37326842382467,3.08887586681685,2.99464777311146,1.57962660189113,1.40999348043702
"33",2009,2.76975254015459,3.37348074819958,0,2.98163809351642,0,1.73655132851244,2.4094084916111,2.30339051896537,1.47989531310239,1.80531760937585
"34",2010,2.20060897226392,3.05027679085711,0,3.12445961516343,1.60818849663677,1.91613436300588,2.36930807898517,2.97171114553142,1.41670028298335,2.36113764932148
"35",2011,2.4837234219438,3.37885593981821,0,3.593493810837,0,2.01671689362825,2.52818536679301,2.28212849961252,1.43898143294963,1.84645796923972
"36",2012,2.80737836594753,3.56587859489983,0,2.9411288411559,1.22139060382352,3.03174972760111,3.20697706439265,2.81717660042284,1.38553864758316,2.18470381479994
"37",2013,3.19379610568784,3.36542215702951,0,2.74486736818549,3.12614221756753,2.54186765748849,2.13383558761427,3.68081670816335,1.63721034308053,2.7853892150767
"38",2014,3.1114408621736,3.6071988312752,0,3.06477383558397,0,3.02135377073533,3.23220194488656,1.44959449456988,1.41632062591608,2.40257476783125
"39",2015,3.5581869583028,3.46296799904976,0,3.40525306905868,2.29766209370417,2.17693616500036,2.8783937436262,0,1.50004850096953,2.45200063410102
"40",2016,3.93560494936564,3.29905275878697,0,2.61293122211765,2.53382412011071,2.7610674603678,3.22666249290468,3.19784324363531,1.43455062369833,3.48173222152505
"41",2017,2.56728311271809,3.31209828700355,0,2.17846098510971,0,2.6273430270973,2.22195191836792,0,1.45893916315598,1.69742100505096
