"","Location","Y","M","D","DayStart","Date","Percent","Summary.Type","Mission","Mean","SE","n.pixels"
"40","GBKall",2007,4,3,66596,93,1,"normal","BT",5.63761402229286,1.61291756707296,794
"41","GBKall",2008,4,3,66596,94,1,"normal","BT",6.40855640890168,1.971879981448,794
"42","GBKall",2009,4,3,66596,93,1,"normal","BT",5.85483700546639,2.05645332078192,794
"43","GBKall",2010,4,3,66596,93,1,"normal","BT",6.78963558872121,2.12717518379187,794
"44","GBKall",2011,4,3,66596,93,1,"normal","BT",6.47135088894508,1.50634314813827,794
"45","GBKall",2012,4,3,66596,94,1,"normal","BT",7.99880181617988,1.51913992922116,794
"46","GBKall",2013,4,3,66596,93,1,"normal","BT",6.74087206563484,1.85419289049367,794
"47","GBKall",2014,4,3,66596,93,1,"normal","BT",5.97728964661923,1.85089383298681,794
"48","GBKall",2015,4,3,66596,93,1,"normal","BT",5.61569525387077,2.05170866441996,794
"49","GBKall",2016,4,3,66596,94,1,"normal","BT",7.28385682840899,1.83865690565717,794
"50","GBKall",2017,4,3,66596,93,1,"normal","BT",6.48978812091801,1.95229511416717,794
"110","GBKeast",1968,4,3,66596,94,1,"normal","BT",4.60231269594753,1.28846860455713,234
"210","GBKeast",1969,4,3,66596,93,1,"normal","BT",5.52026972157722,1.06109089828546,234
"310","GBKeast",1970,4,3,66596,93,1,"normal","BT",5.4112510794261,1.31088575481344,234
"410","GBKeast",1971,4,3,66596,93,1,"normal","BT",5.06317637097603,0.947090812344533,234
"51","GBKeast",1972,4,3,66596,94,1,"normal","BT",5.80506353448633,1.15673909727846,234
"61","GBKeast",1973,4,3,66596,93,1,"normal","BT",5.88438160252373,1.43349777392983,234
"71","GBKeast",1974,4,3,66596,93,1,"normal","BT",6.50882345061781,0.888856666443812,234
"81","GBKeast",1975,4,3,66596,93,1,"normal","BT",5.28469817406855,1.06207412353289,234
"91","GBKeast",1976,4,3,66596,94,1,"normal","BT",6.08147895517781,1.0362625714545,234
"101","GBKeast",1977,4,3,66596,93,1,"normal","BT",5.25114263601845,0.917894308869519,234
"111","GBKeast",1978,4,3,66596,93,1,"normal","BT",4.47453565877781,0.820679142885003,234
"121","GBKeast",1979,4,3,66596,93,1,"normal","BT",5.21504876940372,1.47101695224647,234
"131","GBKeast",1980,4,3,66596,94,1,"normal","BT",5.59666214088989,1.40856757526208,234
"141","GBKeast",1981,4,3,66596,93,1,"normal","BT",5.01097011936162,1.01563103401968,234
"151","GBKeast",1982,4,3,66596,93,1,"normal","BT",4.61387227367557,1.20442803642941,234
"161","GBKeast",1983,4,3,66596,93,1,"normal","BT",6.02052095089736,1.25982003526482,234
"171","GBKeast",1984,4,3,66596,94,1,"normal","BT",6.03022317945462,1.16227602444423,234
"181","GBKeast",1985,4,3,66596,93,1,"normal","BT",5.9869877777212,1.28394680973261,234
"191","GBKeast",1986,4,3,66596,93,1,"normal","BT",6.53589559905706,1.04034047773773,234
"201","GBKeast",1987,4,3,66596,93,1,"normal","BT",5.2000875563471,1.0375519161517,234
"211","GBKeast",1988,4,3,66596,94,1,"normal","BT",5.49183330877796,1.61795463758275,234
"221","GBKeast",1989,4,3,66596,93,1,"normal","BT",5.43516530913365,1.18640663693322,234
"231","GBKeast",1990,4,3,66596,93,1,"normal","BT",5.60062874666825,0.703867172331306,234
"241","GBKeast",1991,4,3,66596,93,1,"normal","BT",5.87024392841268,0.862183921263351,234
"251","GBKeast",1992,4,3,66596,94,1,"normal","BT",5.20051388125396,1.54970283109206,234
"261","GBKeast",1993,4,3,66596,93,1,"normal","BT",4.76509304433857,1.32594717261985,234
"271","GBKeast",1994,4,3,66596,93,1,"normal","BT",6.11001731109006,1.98167390437576,234
"281","GBKeast",1995,4,3,66596,93,1,"normal","BT",6.02309733070031,1.68610716504692,234
"291","GBKeast",1996,4,3,66596,94,1,"normal","BT",5.10891833575266,1.234648051872,234
"301","GBKeast",1997,4,3,66596,93,1,"normal","BT",5.68288138381523,1.42182064932145,234
"311","GBKeast",1998,4,3,66596,93,1,"normal","BT",5.59947581464276,0.7123123222367,234
"321","GBKeast",1999,4,3,66596,93,1,"normal","BT",6.41039623486185,1.51544437387676,234
"331","GBKeast",2000,4,3,66596,94,1,"normal","BT",6.79987494184739,1.35854874123718,234
"341","GBKeast",2001,4,3,66596,93,1,"normal","BT",5.62061872505608,0.861141429700059,234
"351","GBKeast",2002,4,3,66596,93,1,"normal","BT",6.63096805391036,0.870327144962123,234
"361","GBKeast",2003,4,3,66596,93,1,"normal","BT",4.7539843171739,1.22888431376501,234
"371","GBKeast",2004,4,3,66596,94,1,"normal","BT",4.48244633080955,1.05192570818598,234
"381","GBKeast",2005,4,3,66596,93,1,"normal","BT",4.88666491558622,1.16730740201413,234
"391","GBKeast",2006,4,3,66596,93,1,"normal","BT",5.93490672830724,1.17174779097796,234
"401","GBKeast",2007,4,3,66596,93,1,"normal","BT",5.40443949843365,0.837070056099353,234
"411","GBKeast",2008,4,3,66596,94,1,"normal","BT",5.45379306715804,0.955886462682265,234
"421","GBKeast",2009,4,3,66596,93,1,"normal","BT",5.31065019423994,0.882846290971471,234
"431","GBKeast",2010,4,3,66596,93,1,"normal","BT",6.37982933355784,1.63281077401353,234
"441","GBKeast",2011,4,3,66596,93,1,"normal","BT",6.34594922072833,1.08727783517904,234
"451","GBKeast",2012,4,3,66596,94,1,"normal","BT",7.52889397204574,0.931755129065042,234
"461","GBKeast",2013,4,3,66596,93,1,"normal","BT",6.31794348186014,1.15418509327592,234
"471","GBKeast",2014,4,3,66596,93,1,"normal","BT",5.74166805624663,1.30178431380234,234
"481","GBKeast",2015,4,3,66596,93,1,"normal","BT",5.55915962445416,1.61283451286086,234
"491","GBKeast",2016,4,3,66596,94,1,"normal","BT",7.01666655508666,1.07312487922947,234
"501","GBKeast",2017,4,3,66596,93,1,"normal","BT",6.21911583653372,1.55299572260455,234
