"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"32",2008,2.90645753936553,2.93259768351389,0,2.50512578992637,1.50735748702908,2.1986812332288,3.0729578913106,2.02969259299402,1.54161326748819,0.985978888441466
"33",2009,2.14989760885546,2.93391895984106,0,1.74400101505974,0,1.42288856316843,2.45683062812277,1.26362884387827,1.39422210579392,1.20755999652888
"34",2010,1.90610362295247,2.76557353650725,0,2.26781713711604,0.861751826024139,1.78909155135782,2.40845205063696,1.88432467321099,1.34690036562994,1.57518005111255
"35",2011,2.00848330458096,3.11659338103222,0,2.43960617209738,0,1.96299163175687,2.50988573476199,1.18752116821704,1.3559981921624,1.12082524184887
"36",2012,2.56543156847094,3.31405938145734,0,2.15648936550658,0.77026538640008,3.03901231656346,3.19304554566542,1.75264195408795,1.38558558016348,2.16832632080631
"37",2013,2.65391252576187,3.32713152338704,0,1.90695663649718,2.37909434471049,2.09492259158216,2.22831770758232,2.16270884939728,1.54586909578731,2.19315695508339
"38",2014,2.38591611213834,3.30877816191152,0,2.25905688349582,0,2.87199775973804,3.22876578149256,1.08839207465398,1.42182725744317,1.90287952603462
"39",2015,3.14672626372918,3.38424428653937,0,2.58222808752841,1.61357384870225,2.15132025969194,3.00377496484228,0,1.50262818379957,2.10403250637614
"40",2016,3.62265362743855,3.0316063687947,0,2.03637077909759,1.96000062965403,2.67076238658934,2.99166181559874,2.5459727709268,1.3677375819664,3.51328130218469
"41",2017,2.47140304001891,3.36612154862791,0,1.58856197738306,0,2.65404422349246,2.48966085747589,0,1.51055142883443,1.45315820613718
